airport,isDTW,lat,long,flightsDTW,,,,,,,,,,isORD,isYYZ,isMSP,isYWG,name
SJC,0,37.362598,-121.929001,0,,,,,,,,,,0,0,0,0,Samarkand Airport
SJD,0,23.1518001556,-109.7210006714,0,,,,,,,,,,0,0,0,0,Skien Airport
SJE,0,2.57969,-72.6394,0,,,,,,,,,,0,0,0,0,Thessaloniki Macedonia International Airport
SJI,0,12.3614997864,121.04699707,0,,,,,,,,,,0,0,0,0,Shaktoolik Airport
SJJ,0,43.8246002197,18.3314990997,0,,,,,,,,,,0,0,0,0,Stokmarknes Skagen Airport
SJK,0,-23.2292003632,-45.8614997864,0,,,,,,,,,,0,0,0,0,Sadiq Abubakar III International Airport
SJL,0,-0.14835,-66.9855,0,,,,,,,,,,0,0,0,0,Skopje Alexander the Great Airport
SJO,0,9.9938602448,-84.2088012695,0,,,,,,,,,,0,0,0,0,Sialkot Airport
SJP,0,-20.8166007996,-49.40650177,0,,,,,,,,,,0,0,0,0,Skiros Airport
SJT,0,31.3577003479,-100.4960021973,0,,,,,,,,,,0,0,0,0,Saransk Airport
SJW,0,38.2807006836,114.6969985962,0,,,,,,,,,,0,0,0,0,Sukkur Airport
SJZ,0,38.6655006409,-28.1758003235,0,,,,,,,,,,0,0,0,0,Martin Miguel De Guemes International Airport
SKB,0,17.3111991882,-62.7187004089,0,,,,,,,,,,0,0,0,0,Salt Lake City International Airport
SKD,0,39.7005004883,66.9838027954,0,,,,,,,,,,0,0,0,0,Sola Airport
SKE,0,59.1850013733,9.5669403076,0,,,,,,,,,,0,0,0,0,Adirondack Regional Airport
SKG,0,40.5196990967,22.9708995819,0,,,,,,,,,,0,0,0,0,Salalah Airport
SKK,0,64.37110138,-161.223999,0,,,,,,,,,,0,0,0,0,Salamanca Airport
SKN,0,68.5788269043,15.033416748,0,,,,,,,,,,0,0,0,0,Salina Municipal Airport
SKO,0,12.9162998199,5.2071900368,0,,,,,,,,,,0,0,0,0,Ponciano Arriaga International Airport
SKP,0,41.961601,21.621401,0,,,,,,,,,,0,0,0,0,Sleetmute Airport
SKT,0,32.5355567932,74.3638916016,0,,,,,,,,,,0,0,0,0,George F. L. Charles Airport
SKU,0,38.9676017761,24.4871997833,0,,,,,,,,,,0,0,0,0,Plan De Guadalupe International Airport
SKX,0,54.1251296997,45.2122573853,0,,,,,,,,,,0,0,0,0,Salt Cay Airport
SKZ,0,27.7220001221,68.7917022705,0,,,,,,,,,,0,0,0,0,Salekhard Airport
SLA,0,-24.8560009003,-65.4861984253,0,,,,,,,,,,0,0,0,0,Marechal Cunha Machado International Airport
SLH,0,-13.8516998291,167.537002563,0,,,,,,,,,,0,0,0,0,Santa Maria Airport
SLK,0,44.3852996826,-74.206199646,0,,,,,,,,,,0,0,0,0,Sacramento International Airport
SLL,0,17.0387001038,54.0913009644,0,,,,,,,,,,0,0,0,0,Samos Airport
SLM,0,40.9520988464,-5.5019898415,0,,,,,,,,,,0,0,0,0,St Michael Airport
SLN,0,38.7910003662,-97.6521987915,0,,,,,,,,,,0,0,0,0,Stella Maris Airport
SLP,0,22.2542991638,-100.930999756,0,,,,,,,,,,0,0,0,0,Simón Bolívar International Airport
SLQ,0,61.7005004883,-157.166000366,0,,,,,,,,,,0,0,0,0,Sainte Marie Airport
SLU,0,14.0202,-60.992901,0,,,,,,,,,,0,0,0,0,Santa Maria Pub/Capt G Allan Hancock Field
SLW,0,25.5494995117,-100.9290008545,0,,,,,,,,,,0,0,0,0,John Wayne Airport-Orange County Airport
SLX,0,21.3330001831,-71.1999969482,0,,,,,,,,,,0,0,0,0,Preguiça Airport
SLY,0,66.5907974243,66.611000061,0,,,,,,,,,,0,0,0,0,Shannon Airport
SLZ,0,-2.5853600502,-44.2341003418,0,,,,,,,,,,0,0,0,0,Sakon Nakhon Airport
SMA,0,36.9714012146,-25.1706008911,0,,,,,,,,,,0,0,0,0,St Paul Island Airport
SMF,0,38.695400238,-121.591003418,0,,,,,,,,,,0,0,0,0,Abel Santamaria Airport
SMI,0,37.6899986267,26.911699295,0,,,,,,,,,,0,0,0,0,Santa Elena de Uairen Airport
SMK,0,63.49010086,-162.1100006,0,,,,,,,,,,0,0,0,0,Thandwe Airport
SML,0,23.582317,-75.268621,0,,,,,,,,,,0,0,0,0,Adi Sumarmo Wiryokusumo Airport
SMR,0,11.1196,-74.2306,0,,,,,,,,,,0,0,0,0,Sofia Airport
SMS,0,-17.0939006805,49.8157997131,0,,,,,,,,,,0,0,0,0,Sogndal Airport
SMX,0,34.89889908,-120.4570007,0,,,,,,,,,,0,0,0,0,Sørkjosen Airport
SNA,0,33.67570114,-117.8679962,0,,,,,,,,,,0,0,0,0,San Tomé Airport
SNE,0,16.5883998871,-24.2847003937,0,,,,,,,,,,0,0,0,0,Santo Pekoa International Airport
SNN,0,52.7019996643,-8.9248199463,0,,,,,,,,,,0,0,0,0,Dominique Edward Osok Airport
SNO,0,17.1951007843,104.1190032959,0,,,,,,,,,,0,0,0,0,Southampton Airport
SNP,0,57.167301178,-170.2200012207,0,,,,,,,,,,0,0,0,0,Show Low Regional Airport
SNU,0,22.4922008514,-79.9436035156,0,,,,,,,,,,0,0,0,0,Stronsay Airport
SNV,0,4.5549998283,-61.1500015259,0,,,,,,,,,,0,0,0,0,Charlotte Amalie Harbor Seaplane Base
SNW,0,18.4606990814,94.3001022339,0,,,,,,,,,,0,0,0,0,La Palma Airport
SOC,0,-7.5160899162,110.7570037842,0,,,,,,,,,,0,0,0,0,Saidpur Airport
SOF,0,42.6966934204,23.4114360809,0,,,,,,,,,,0,0,0,0,Saipan International Airport
SOG,0,61.156101,7.13778,0,,,,,,,,,,0,0,0,0,Menongue Airport
SOJ,0,69.7867965698,20.959400177,0,,,,,,,,,,0,0,0,0,Sheppard Air Force Base-Wichita Falls Municipal Airport
SOM,0,8.9451465607,-64.1510848999,0,,,,,,,,,,0,0,0,0,Split Airport
SON,0,-15.5050001144,167.220001221,0,,,,,,,,,,0,0,0,0,Santa Rosa Airport
SOQ,0,-0.894,131.287,0,,,,,,,,,,0,0,0,0,Juana Azurduy De Padilla Airport
SOU,0,50.9502983093,-1.3567999601,0,,,,,,,,,,0,0,0,0,Achmad Yani Airport
SOW,0,34.265499115,-110.005996704,0,,,,,,,,,,0,0,0,0,Stord Airport
SOY,0,59.1553001404,-2.6413900852,0,,,,,,,,,,0,0,0,0,Sarasota Bradenton International Airport
SPB,0,18.3386001587,-64.9406967163,0,,,,,,,,,,0,0,0,0,Gardabya Airport
SPC,0,28.626499176,-17.7555999756,0,,,,,,,,,,0,0,0,0,Dasht-e Naz Airport
SPD,0,25.7591991425,88.9088973999,0,,,,,,,,,,0,0,0,0,El Trompillo Airport
SPN,0,15.119,145.729004,0,,,,,,,,,,0,0,0,0,Deputado Luiz Eduardo Magalhães International Airport
SPP,0,-14.6576004028,17.7198009491,0,,,,,,,,,,0,0,0,0,Malabo Airport
SPS,0,33.9888,-98.491898,0,,,,,,,,,,0,0,0,0,Sharm El Sheikh International Airport
SPU,0,43.538898468,16.2980003357,0,,,,,,,,,,0,0,0,0,Sandnessjøen Airport (Stokka)
SRA,0,-27.9067,-54.520401,0,,,,,,,,,,0,0,0,0,Sara Airport
SRE,0,-19.0070991516,-65.2886962891,0,,,,,,,,,,0,0,0,0,Mbanza Congo Airport
SRG,0,-6.97273,110.375,0,,,,,,,,,,0,0,0,0,St Cloud Regional Airport
SRP,0,59.7919006348,5.3408498764,0,,,,,,,,,,0,0,0,0,Mayor Buenaventura Vivas International Airport
SRQ,0,27.3953990936,-82.554397583,0,,,,,,,,,,0,0,0,0,St George Airport
SRX,0,31.0634994507,16.5949993134,0,,,,,,,,,,0,0,0,0,Cibao International Airport
SRY,0,36.635799408,53.1935997009,0,,,,,,,,,,0,0,0,0,St Louis Lambert International Airport
SRZ,0,-17.8115997314,-63.1715011597,0,,,,,,,,,,0,0,0,0,Maestro Wilson Fonseca Airport
SSA,0,-12.9086112976,-38.3224983215,0,,,,,,,,,,0,0,0,0,London Stansted Airport
SSG,0,3.7552700043,8.7087202072,0,,,,,,,,,,0,0,0,0,Stuttgart Airport
SSH,0,27.9773006439,34.3950004578,0,,,,,,,,,,0,0,0,0,Charles M. Schulz Sonoma County Airport
SSJ,0,65.9568023682,12.4688997269,0,,,,,,,,,,0,0,0,0,Cyril E. King Airport
SSR,0,-15.4708003998,168.151992798,0,,,,,,,,,,0,0,0,0,Surat Airport
SSY,0,-6.2698998451,14.2469997406,0,,,,,,,,,,0,0,0,0,Stavropol Shpakovskoye Airport
STC,0,45.5466003418,-94.0598983765,0,,,,,,,,,,0,0,0,0,Henry E Rohlsen Airport
STD,0,7.56538,-72.035103,0,,,,,,,,,,0,0,0,0,Santa Terezinha Airport
STG,0,56.5783004761,-169.662002563,0,,,,,,,,,,0,0,0,0,Juanda International Airport
STI,0,19.4060993195,-70.6046981812,0,,,,,,,,,,0,0,0,0,Lamezia Terme Airport
STM,0,-2.4247219563,-54.7858314514,0,,,,,,,,,,0,0,0,0,Surigao Airport
STN,0,51.8849983215,0.2349999994,0,,,,,,,,,,0,0,0,0,Satu Mare Airport
STR,0,48.6898994446,9.2219600678,0,,,,,,,,,,0,0,0,0,Sakkyryr Airport
STS,0,38.50899887,-122.8130035,0,,,,,,,,,,0,0,0,0,Summer Beaver Airport
STT,0,18.3372993469,-64.9733963013,0,,,,,,,,,,0,0,0,0,Nausori International Airport
STV,0,21.1140995026,72.7417984009,0,,,,,,,,,,0,0,0,0,Sioux Gateway Col. Bud Day Field
STW,0,45.1091995239,42.1128005981,0,,,,,,,,,,0,0,0,0,Savoonga Airport
STX,0,17.7019004822,-64.7985992432,0,,,,,,,,,,0,0,0,0,Sambava Airport
STZ,0,-10.4647216797,-50.518611908,0,,,,,,,,,,0,0,0,0,Argyle International Airport
SUB,0,-7.3798298836,112.7870025635,0,,,,,,,,,,0,0,0,0,Stavanger Airport Sola
SUF,0,38.905399,16.2423,0,,,,,,,,,,0,0,0,0,Eduardo Falla Solano Airport
SUG,0,9.7558383256,125.480947495,0,,,,,,,,,,0,0,0,0,Svolvær Helle Airport
SUJ,0,47.7033004761,22.8857002258,0,,,,,,,,,,0,0,0,0,Savonlinna Airport
SUK,0,67.792,130.394,0,,,,,,,,,,0,0,0,0,Sheremetyevo International Airport
SUR,0,52.7085990906,-88.5419006348,0,,,,,,,,,,0,0,0,0,Kuito Airport
SUV,0,-18.0433006287,178.5590057373,0,,,,,,,,,,0,0,0,0,Sevilla Airport
SUX,0,42.40259933,-96.38439941,0,,,,,,,,,,0,0,0,0,Savusavu Airport
SVA,0,63.6864013672,-170.4929962158,0,,,,,,,,,,0,0,0,0,Koltsovo Airport
SVB,0,-14.2785997391,50.1747016907,0,,,,,,,,,,0,0,0,0,San Antonio Del Tachira Airport
SVD,0,13.156695,-61.149945,0,,,,,,,,,,0,0,0,0,Jieyang Chaoshan International Airport
SVG,0,58.876701354,5.6377801895,0,,,,,,,,,,0,0,0,0,Stewart International Airport
SVI,0,2.15217,-74.7663,0,,,,,,,,,,0,0,0,0,Southwest Bay Airport
SVJ,0,68.2433013916,14.6691999435,0,,,,,,,,,,0,0,0,0,Strasbourg Airport
SVL,0,61.9430999756,28.9451007843,0,,,,,,,,,,0,0,0,0,Berlin-Schönefeld Airport
SVO,0,55.972599,37.4146,0,,,,,,,,,,0,0,0,0,Sirri Island Airport
SVP,0,-12.4046001434,16.9473991394,0,,,,,,,,,,0,0,0,0,Saumlaki/Olilit Airport
SVQ,0,37.4179992676,-5.8931097984,0,,,,,,,,,,0,0,0,0,Princess Juliana International Airport
SVU,0,-16.8027992249,179.341003418,0,,,,,,,,,,0,0,0,0,São Félix do Araguaia Airport
SVX,0,56.7430992126,60.8027000427,0,,,,,,,,,,0,0,0,0,Sheikh ul Alam Airport
SVZ,0,7.8408298492,-72.4396972656,0,,,,,,,,,,0,0,0,0,São Félix do Xingu Airport
SWA,0,23.552,116.5033,0,,,,,,,,,,0,0,0,0,Sydney Kingsford Smith International Airport
SWJ,0,-16.4864,167.4472,0,,,,,,,,,,0,0,0,0,Pu'er Simao Airport
SXB,0,48.5382995605,7.6282300949,0,,,,,,,,,,0,0,0,0,Shonai Airport
SXF,0,52.380001,13.5225,0,,,,,,,,,,0,0,0,0,Tobias Bolanos International Airport
SXI,0,25.9088993073,54.5393981934,0,,,,,,,,,,0,0,0,0,Syracuse Hancock International Airport
SXK,0,-7.9886097908,131.305999756,0,,,,,,,,,,0,0,0,0,Sanya Phoenix International Airport
SXM,0,18.0410003662,-63.1088981628,0,,,,,,,,,,0,0,0,0,Stornoway Airport
SXO,0,-11.632399559,-50.6896018982,0,,,,,,,,,,0,0,0,0,Shiraz Shahid Dastghaib International Airport
SXR,0,33.9870986938,74.7742004395,0,,,,,,,,,,0,0,0,0,Soyo Airport
SXX,0,-6.6413,-51.9523,0,,,,,,,,,,0,0,0,0,Sultan Abdul Aziz Shah International Airport
SYD,0,-33.9460983276,151.1770019531,0,,,,,,,,,,0,0,0,0,Salzburg Airport
SYM,0,22.793301,100.959,0,,,,,,,,,,0,0,0,0,Shenzhen Bao'an International Airport
SYO,0,38.8121986389,139.787002563,0,,,,,,,,,,0,0,0,0,"Szczecin-Goleniów ""Solidarność"" Airport"
SYQ,0,9.9570503235,-84.1398010254,0,,,,,,,,,,0,0,0,0,Tobago-Crown Point Airport
SYX,0,18.3029003143,109.4120025635,0,,,,,,,,,,0,0,0,0,Daniel Z. Romualdez Airport
SYY,0,58.2155990601,-6.3311100006,0,,,,,,,,,,0,0,0,0,Daegu Airport
SYZ,0,29.5391998291,52.5898017883,0,,,,,,,,,,0,0,0,0,Tagbilaran Airport
SZA,0,-6.1410899162,12.3718004227,0,,,,,,,,,,0,0,0,0,Tanna Airport
SZB,0,3.1305799484,101.5490036011,0,,,,,,,,,,0,0,0,0,Ta'izz International Airport
SZG,0,47.7933006287,13.0043001175,0,,,,,,,,,,0,0,0,0,Takamatsu Airport
SZX,0,22.6392993927,113.8109970093,0,,,,,,,,,,0,0,0,0,General Francisco Javier Mina International Airport
SZZ,0,53.5847015381,14.9021997452,0,,,,,,,,,,0,0,0,0,Liuting Airport
TAB,0,11.1497001648,-60.8321990967,0,,,,,,,,,,0,0,0,0,Tapachula International Airport
TAC,0,11.228035,125.027761,0,,,,,,,,,,0,0,0,0,Tashkent International Airport
TAE,0,35.896872,128.65531,0,,,,,,,,,,0,0,0,0,Tartu Airport
TAG,0,9.665442,123.853533,0,,,,,,,,,,0,0,0,0,Dong Tac Airport
TAH,0,-19.4550991058,169.2239990234,0,,,,,,,,,,0,0,0,0,Tabubil Airport
TAI,0,13.6859998703,44.1390991211,0,,,,,,,,,,0,0,0,0,New Bight Airport
TAK,0,34.2141990662,134.01600647,0,,,,,,,,,,0,0,0,0,Waynesville-St. Robert Regional Forney field
TAM,0,22.2964000702,-97.8658981323,0,,,,,,,,,,0,0,0,0,Capitan FAP Pedro Canga Rodriguez Airport
TAO,0,36.2661018372,120.374000549,0,,,,,,,,,,0,0,0,0,Tbilisi International Airport
TAP,0,14.7943000793,-92.3700027466,0,,,,,,,,,,0,0,0,0,Tabatinga Airport
TAS,0,41.257900238,69.2811965942,0,,,,,,,,,,0,0,0,0,Fua'amotu International Airport
TAY,0,58.3074989319,26.6903991699,0,,,,,,,,,,0,0,0,0,Donskoye Airport
TBB,0,13.0495996475,109.333999634,0,,,,,,,,,,0,0,0,0,Tabriz International Airport
TBG,0,-5.27861,141.225998,0,,,,,,,,,,0,0,0,0,Treasure Cay Airport
TBI,0,24.3153,-75.452301,0,,,,,,,,,,0,0,0,0,Tacheng Airport
TBN,0,37.74160004,-92.14070129,0,,,,,,,,,,0,0,0,0,La Florida Airport
TBP,0,-3.5525300503,-80.381401062,0,,,,,,,,,,0,0,0,0,Coronel FAP Carlos Ciriani Santa Rosa International Airport
TBS,0,41.6692008972,44.95470047,0,,,,,,,,,,0,0,0,0,Tengchong Tuofeng Airport
TBT,0,-4.2556700706,-69.935798645,0,,,,,,,,,,0,0,0,0,Teniente Av. Jorge Henrich Arauz Airport
TBU,0,-21.2411994934,-175.1499938965,0,,,,,,,,,,0,0,0,0,Trat Airport
TBW,0,52.806098938,41.48279953,0,,,,,,,,,,0,0,0,0,Teterboro Airport
TBZ,0,38.1338996887,46.2350006104,0,,,,,,,,,,0,0,0,0,Cheikh Larbi Tébessi Airport
TCB,0,26.745300293,-77.3912963867,0,,,,,,,,,,0,0,0,0,Tongren Fenghuang Airport
TCG,0,46.6725006104,83.3407974243,0,,,,,,,,,,0,0,0,0,Tekirdağ Çorlu Airport
TCO,0,1.81442,-78.7492,0,,,,,,,,,,0,0,0,0,Lajes Airport
TCQ,0,-18.0533008575,-70.2758026123,0,,,,,,,,,,0,0,0,0,Chingozi Airport
TCZ,0,24.9380555556,98.4858333333,0,,,,,,,,,,0,0,0,0,Tefé Airport
TDD,0,-14.8186998367,-64.9179992676,0,,,,,,,,,,0,0,0,0,Tenerife Norte Airport
TDX,0,12.274600029,102.319000244,0,,,,,,,,,,0,0,0,0,Tenerife South Airport
TEB,0,40.8501014709,-74.060798645,0,,,,,,,,,,0,0,0,0,Podgorica Airport
TEE,0,35.4315986633,8.1207199097,0,,,,,,,,,,0,0,0,0,Sultan Mahmud Airport
TEN,0,27.883333,109.308889,0,,,,,,,,,,0,0,0,0,Tongoa Airport
TEQ,0,41.1381988525,27.9190998077,0,,,,,,,,,,0,0,0,0,Tingo Maria Airport
TER,0,38.761799,-27.090799,0,,,,,,,,,,0,0,0,0,Tiga Airport
TET,0,-16.1047992706,33.6402015686,0,,,,,,,,,,0,0,0,0,Taganrog Yuzhny Airport
TFF,0,-3.3829400539,-64.7240982056,0,,,,,,,,,,0,0,0,0,Transilvania Târgu Mureş International Airport
TFN,0,28.4827003479,-16.3414993286,0,,,,,,,,,,0,0,0,0,Tongliao Airport
TFS,0,28.044500351,-16.5725002289,0,,,,,,,,,,0,0,0,0,Podkamennaya Tunguska Airport
TGD,0,42.359402,19.2519,0,,,,,,,,,,0,0,0,0,Touggourt Sidi Madhi Airport
TGG,0,5.3826398849,103.1029968262,0,,,,,,,,,,0,0,0,0,Toncontín International Airport
TGH,0,-16.8910999298,168.550994873,0,,,,,,,,,,0,0,0,0,Angel Albino Corzo International Airport
TGI,0,-9.1330003738,-75.9499969482,0,,,,,,,,,,0,0,0,0,Senador Petrônio Portela Airport
TGJ,0,-21.0960998535,167.8040008545,0,,,,,,,,,,0,0,0,0,Tachileik Airport
TGK,0,47.1983333,38.8491667,0,,,,,,,,,,0,0,0,0,Trollhättan-Vänersborg Airport
TGM,0,46.4677009583,24.4125003815,0,,,,,,,,,,0,0,0,0,Mehrabad International Airport
TGO,0,43.556702,122.199997,0,,,,,,,,,,0,0,0,0,Sukhothai Airport
TGP,0,61.589699,89.994003,0,,,,,,,,,,0,0,0,0,Thule Air Base
TGR,0,33.0677986145,6.0886697769,0,,,,,,,,,,0,0,0,0,Turukhansk Airport
TGU,0,14.0608997345,-87.2172012329,0,,,,,,,,,,0,0,0,0,Tirana International Airport Mother Teresa
TGZ,0,16.5636005402,-93.0224990845,0,,,,,,,,,,0,0,0,0,Bou Chekif Airport
THE,0,-5.0599398613,-42.8235015869,0,,,,,,,,,,0,0,0,0,Ta’if Regional Airport
THL,0,20.4838008881,99.9354019165,0,,,,,,,,,,0,0,0,0,Tikehau Airport
THN,0,58.3180999756,12.345000267,0,,,,,,,,,,0,0,0,0,General Abelardo L. Rodríguez International Airport
THR,0,35.689201355,51.3134002686,0,,,,,,,,,,0,0,0,0,Moses Kilangin Airport
THS,0,17.2380008698,99.8181991577,0,,,,,,,,,,0,0,0,0,Tripoli International Airport
THU,0,76.5311965942,-68.7032012939,0,,,,,,,,,,0,0,0,0,Tirupati Airport
THX,0,65.797203064,87.9353027344,0,,,,,,,,,,0,0,0,0,Timaru Airport
TIA,0,41.4146995544,19.7206001282,0,,,,,,,,,,0,0,0,0,Tivat Airport
TID,0,35.3410987854,1.4631500244,0,,,,,,,,,,0,0,0,0,Tari Airport
TIF,0,21.483001,40.543442,0,,,,,,,,,,0,0,0,0,Capitan Oriel Lea Plaza Airport
TIH,0,-15.119600296,-148.2310028076,0,,,,,,,,,,0,0,0,0,Roshchino International Airport
TIJ,0,32.5410995483,-116.9700012207,0,,,,,,,,,,0,0,0,0,Buluh Tumbang (H A S Hanandjoeddin) Airport
TIM,0,-4.5282797813,136.8869934082,0,,,,,,,,,,0,0,0,0,Kulob Airport
TIP,0,32.6635017395,13.1590003967,0,,,,,,,,,,0,0,0,0,Takoradi Airport
TIR,0,13.6324996948,79.543296814,0,,,,,,,,,,0,0,0,0,Radin Inten II (Branti) Airport
TIU,0,-44.3027992249,171.2250061035,0,,,,,,,,,,0,0,0,0,Tok Junction Airport
TIV,0,42.4047012329,18.7233009338,0,,,,,,,,,,0,0,0,0,Chuuk International Airport
TIZ,0,-5.8449997902,142.947998047,0,,,,,,,,,,0,0,0,0,Takapoto Airport
TJA,0,-21.5557003021,-64.7013015747,0,,,,,,,,,,0,0,0,0,Tokushima Airport/JMSDF Air Base
TJM,0,57.1896018982,65.3243026733,0,,,,,,,,,,0,0,0,0,Turku Airport
TJQ,0,-2.7457199097,107.754997253,0,,,,,,,,,,0,0,0,0,Takaroa Airport
TJU,0,37.9880981445,69.8050003052,0,,,,,,,,,,0,0,0,0,Teller Airport
TKD,0,4.8960599899,-1.7747600079,0,,,,,,,,,,0,0,0,0,Licenciado Adolfo Lopez Mateos International Airport
TKG,0,-5.240556,105.175556,0,,,,,,,,,,0,0,0,0,Toliara Airport
TKJ,0,63.32949829,-142.9539948,0,,,,,,,,,,0,0,0,0,Tallahassee Regional Airport
TKK,0,7.4618701935,151.8430023193,0,,,,,,,,,,0,0,0,0,Tatalina LRRS Airport
TKP,0,-14.7095003128,-145.2460021973,0,,,,,,,,,,0,0,0,0,Lennart Meri Tallinn Airport
TKS,0,34.132801,134.606995,0,,,,,,,,,,0,0,0,0,Zenata – Messali El Hadj Airport
TKU,0,60.5140991211,22.2628002167,0,,,,,,,,,,0,0,0,0,Toulon-Hyères Airport
TKX,0,-14.4558000565,-145.0249938965,0,,,,,,,,,,0,0,0,0,Toulouse-Blagnac Airport
TLA,0,65.2404022217,-166.339004517,0,,,,,,,,,,0,0,0,0,Ben Gurion International Airport
TLC,0,19.3370990753,-99.5660018921,0,,,,,,,,,,0,0,0,0,Tambolaka Airport
TLE,0,-23.3833999634,43.7285003662,0,,,,,,,,,,0,0,0,0,Gustavo Vargas Airport
TLH,0,30.3964996338,-84.3503036499,0,,,,,,,,,,0,0,0,0,Tumling Tar Airport
TLJ,0,62.8944015503,-155.977005005,0,,,,,,,,,,0,0,0,0,Termez Airport
TLL,0,59.4132995605,24.8327999115,0,,,,,,,,,,0,0,0,0,Tamale Airport
TLM,0,35.0167007446,-1.4500000477,0,,,,,,,,,,0,0,0,0,Toamasina Airport
TLN,0,43.0973014832,6.1460299492,0,,,,,,,,,,0,0,0,0,Tampere-Pirkkala Airport
TLS,0,43.629101,1.36382,0,,,,,,,,,,0,0,0,0,Aguenar – Hadj Bey Akhamok Airport
TLV,0,32.0113983154,34.8866996765,0,,,,,,,,,,0,0,0,0,São Tomé International Airport
TMC,0,-9.40972,119.244003,0,,,,,,,,,,0,0,0,0,Trombetas Airport
TME,0,6.45108,-71.7603,0,,,,,,,,,,0,0,0,0,Tambor Airport
TMI,0,27.315001,87.193298,0,,,,,,,,,,0,0,0,0,Tamworth Airport
TMJ,0,37.2867012024,67.3099975586,0,,,,,,,,,,0,0,0,0,Yaoqiang Airport
TML,0,9.5571899414,-0.863214016,0,,,,,,,,,,0,0,0,0,Tin City Long Range Radar Station Airport
TMM,0,-18.109500885,49.3925018311,0,,,,,,,,,,0,0,0,0,Ibn Batouta Airport
TMP,0,61.414100647,23.6044006348,0,,,,,,,,,,0,0,0,0,Raja Haji Fisabilillah International Airport
TMR,0,22.8115005493,5.4510798454,0,,,,,,,,,,0,0,0,0,Tainan Airport
TMS,0,0.3781749904,6.7121500969,0,,,,,,,,,,0,0,0,0,Ivato Airport
TMT,0,-1.4895999432,-56.3968009949,0,,,,,,,,,,0,0,0,0,Gamal Abdel Nasser Airport
TMU,0,9.73852,-85.013802,0,,,,,,,,,,0,0,0,0,Tozeur Nefta International Airport
TMW,0,-31.0839004517,150.847000122,0,,,,,,,,,,0,0,0,0,Bogashevo Airport
TNA,0,36.8572006226,117.216003418,0,,,,,,,,,,0,0,0,0,Togiak Airport
TNC,0,65.56310272,-167.9219971,0,,,,,,,,,,0,0,0,0,Torres Airstrip
TNG,0,35.7268981934,-5.9168901444,0,,,,,,,,,,0,0,0,0,Toledo Express Airport
TNJ,0,0.9226830006,104.531997681,0,,,,,,,,,,0,0,0,0,Tromsø Airport
TNN,0,22.9503993988,120.2060012817,0,,,,,,,,,,0,0,0,0,Touho Airport
TNR,0,-18.7968997955,47.4788017273,0,,,,,,,,,,0,0,0,0,Toyama Airport
TOB,0,31.861,23.907,0,,,,,,,,,,0,0,0,0,Tampa International Airport
TOE,0,33.9397010803,8.1105604172,0,,,,,,,,,,0,0,0,0,Taiwan Taoyuan International Airport
TOF,0,56.3802986145,85.2082977295,0,,,,,,,,,,0,0,0,0,Cadete FAP Guillermo Del Castillo Paredes Airport
TOG,0,59.0527992249,-160.3970031738,0,,,,,,,,,,0,0,0,0,Amado Nervo National Airport
TOH,0,-13.3280000687,166.638000488,0,,,,,,,,,,0,0,0,0,Vincenzo Florio Airport Trapani-Birgi
TOL,0,41.58679962,-83.80780029,0,,,,,,,,,,0,0,0,0,Tarko-Sale Airport
TOS,0,69.6832962036,18.9188995361,0,,,,,,,,,,0,0,0,0,Francisco Sarabia International Airport
TOU,0,-20.7900009155,165.2590026855,0,,,,,,,,,,0,0,0,0,Trondheim Airport Værnes
TOY,0,36.6483001709,137.18800354,0,,,,,,,,,,0,0,0,0,Tiree Airport
TPE,0,25.0777,121.233002,0,,,,,,,,,,0,0,0,0,"Sandefjord Airport, Torp"
TPP,0,-6.5087399483,-76.3731994629,0,,,,,,,,,,0,0,0,0,Tauranga Airport
TPQ,0,21.4195,-104.843002,0,,,,,,,,,,0,0,0,0,Tri-Cities Regional TN/VA Airport
TPS,0,37.9114,12.488,0,,,,,,,,,,0,0,0,0,Juwata Airport
TQL,0,64.9308013916,77.8180999756,0,,,,,,,,,,0,0,0,0,Turin Airport
TRC,0,25.5683002472,-103.411003113,0,,,,,,,,,,0,0,0,0,Taree Airport
TRD,0,63.4578018,10.9239998,0,,,,,,,,,,0,0,0,0,China Bay Airport
TRE,0,56.4991989136,-6.8691701889,0,,,,,,,,,,0,0,0,0,Trieste–Friuli Venezia Giulia Airport
TRF,0,59.1866989136,10.258600235,0,,,,,,,,,,0,0,0,0,Capitan FAP Carlos Martinez De Pinillos International Airport
TRG,0,-37.6719017029,176.1959991455,0,,,,,,,,,,0,0,0,0,Trivandrum International Airport
TRI,0,36.475201,-82.407401,0,,,,,,,,,,0,0,0,0,Bonriki International Airport
TRK,0,3.326667,117.569444,0,,,,,,,,,,0,0,0,0,Tiruchirapally Civil Airport Airport
TRN,0,45.200802,7.64963,0,,,,,,,,,,0,0,0,0,Taipei Songshan Airport
TRO,0,-31.8885993958,152.514007568,0,,,,,,,,,,0,0,0,0,Astana International Airport
TRR,0,8.5385103226,81.1819000244,0,,,,,,,,,,0,0,0,0,Treviso-Sant'Angelo Airport
TRS,0,45.827499,13.4722,0,,,,,,,,,,0,0,0,0,Tshikapa Airport
TRU,0,-8.081410408,-79.1088027954,0,,,,,,,,,,0,0,0,0,Tsushima Airport
TRV,0,8.4821195602,76.9200973511,0,,,,,,,,,,0,0,0,0,Tianjin Binhai International Airport
