User_Photos,Review_Funny,Review_Date,User_Image_Link,User_Profile_Link,User_Neighborhood,User_City,User_State,User_Country,Review_Rating,User_Friends,Review_Useful,User_Reviews,Review_Type,Review_Contents,User_Name,Review_Cool,User_2021_Elite,ObjectId,Is_CTR,Lon,Lat
4,0,10/23/12,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=cl5y3ymktL2jVFVgs-jQlw,,Philadelphia,PA,United States,1,3,8,42,Recommended,A disrespectful serviceI just want to complain about the service. First, the lady who served our table wasn't very nice. when we sat down the first thing she did was to watch the time because it was 15 minutes before closing the kitchen. I consider giving a tip depending ¥Ë_¥Ë_on how you treat your clients, so our tip was the result of her service ( a little over 15%). Then, sitting in a table,1158,0,-75.16218,39.95222
86,1,2/5/07,https://s3-media0.fl.yelpcdn.com/photo/DAoe8XTOaBQ8tEJnoy9QmQ/60s.jpg,https://yelp.com/user_details?userid=RByu6P4GfXEd6LNAkvnTAQ,,Carlsbad,CA,United States,3,1976,1,295,Recommended,"We heard about ping pong tables and just had to check it out. ¥Ë_¥Ë_ Front of the restaurant is full of booth style tables with """"""""ping pong"""""""" Type tables", pretty cool keeping with the theme. ¥Ë_¥Ë_In the rear there are three ping pong tables with ample space for playing," and a """"""""gum ball"""""""" machine with balls for .50 cent. ¥Ë_¥Ë_The paddles lying around are below average so bring your own.At first the place was great", ping pong in the rear,1159,0,-117.33822,33.16588
4,0,8/29/13,https://s3-media0.fl.yelpcdn.com/photo/W0LBcFR0ZWYNtqAc5JPqcA/60s.jpg,https://yelp.com/user_details?userid=8CLbFTMibuu7sZIHVQRdlQ,,Cibolo,TX,United States,3,6,1,12,Recommended,I heard about this place on Food Network and being that I love pizza and ping pong thought we would try it on our road trip. The restaurant was pretty nifty. Like the setup and the outside part. I thought the ping pong area was going to be much larger but it was pretty small. As for the food we really liked the cauliflower appetizer a lot. The pizza was pretty good but felt like it was a little over-hyped.,Jason C.,0,No,1160,0,-98.22513,29.55852
366,0,6/8/09,https://s3-media0.fl.yelpcdn.com/photo/IOZvggFuV7pf0aAeiLjQhw/60s.jpg,https://yelp.com/user_details?userid=x0pcuSemqJSwk3ez72GPlw,,Alexandria,VA,United States,2,10,2,153,Recommended,"Grabbed two pizzas there on Saturday night. ¥Ë_¥Ë_A white pie and the """"""""smoky"""""""" (1st item on the menu jumped out at me). ¥Ë_¥Ë_I have to say the pizza was ok", but I thought for an individual pizza the toppings were way too skimpy. ¥Ë_¥Ë_Case in point," my """"""""smoky"""""""" (mushrooms", bacon,1161,0,-77.04341,38.8046
0,0,5/16/09,https://s3-media0.fl.yelpcdn.com/photo/uwJLSybKh4-TyMsh5WKBqw/60s.jpg,https://yelp.com/user_details?userid=kXO68OHj9NzxnLSiuweN7Q,,Washington,DC,United States,3,7,2,114,Recommended,Comet Ping Pong portrays itself as a gourmet pizza place, which puts it into the same catagory as Two Amy's, Mia's, Pizzaria Paradiso,1162,0,-77.03196,38.89037
3,0,6/22/09,https://s3-media0.fl.yelpcdn.com/photo/4YqrIG_sldvVgWk71CvwIw/60s.jpg,https://yelp.com/user_details?userid=Dn7-gET_2Je-lM1cBHCS6w,,Annandale,VA,United States,2,1,2,121,Recommended,I guess these guys get extra credit for their foodie owners and ambiance since they seem to garner alot of love for a place with decent but very pricey pizza. Like the reviewer below, I had a smoky which was OK but virtually devoid of toppings, which is particularly puzzling and galling since the pie is so small and slathering it wold take maybe half the toppings of a normal size pie.The green salad is a tiny bowl of lettuce (just lettuce!( with an overly tart vinaigrette - for $5. ¥Ë_¥Ë_On the plus side the crust is nice and tasty and the pie is nicely cooked.Bottom line - the food barely passes one star," but the cool laid back ambiance and nice beer list merits the second. And its nice to let the kids play ping pong while you chill with a beer or 2. And you certainly won't get filled up on too much pizza so assuming you're not concerned about budget this would make a nice stop for a beer and snack on the way to dinner somewhere else.""""",1163,0,-77.19575,38.83198
2,0,2/28/11,https://s3-media0.fl.yelpcdn.com/photo/ya6dup5ZmZLDgWJVcGLcew/60s.jpg,https://yelp.com/user_details?userid=IEY3xgUTtWBhu2Az_g4aFA,,Fort Washington,MD,United States,3,150,2,36,Recommended,I stopped by here to see about getting a few games in with some grub but it was packed with kids. I think if this was a straight up bar, no kids allowed, and they upgraded their tables, i would visit more often.there also isn't any kind of waiting system or order for the tables. If you start playing,1164,0,-77.00057,38.74059
38,0,12/23/13,https://s3-media0.fl.yelpcdn.com/photo/_p2fc2uf346WTHEnz0HY6Q/60s.jpg,https://yelp.com/user_details?userid=W-flFACtJ-MkRSp9IWdX2g,,Norfolk,VA,United States,3,44,0,257,Recommended,REALLY good pizza and beer selection. I didn't do ping pong in the back," but hear it's a good time. ¥Ë_¥Ë_Neat concept and worthy.""""",Ken E.,0,1165,0,-76.28514,36.84686
0,0,5/18/10,https://s3-media0.fl.yelpcdn.com/photo/WAn8DB4KTpW36164gm1Ohg/60s.jpg,https://yelp.com/user_details?userid=0S3NwXpfDkEQ9QcK018jcg,,Washington,DC,United States,4,250,2,45,Recommended,My girlfriend and I came here with another couple on Friday night. The scene is pretty interesting, with ping pong tables and a pizza oven shaped as an igloo. Although we arrived around 8:30pm on a Friday night, there were still too many young kids running than I would have liked. We waited about 30 minutes for a table by having some drinks at the very small bar (we couldn't actually get a seat, the bar is incredibly modest). Great beer selection (I had a German draft,1166,0,-77.03196,38.89037
0,0,3/28/14,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=KniXMbwyl2JbhP3BJVXZ6Q,,Fairfax,VA,United States,4,0,0,28,Recommended,I'm really picky with my pizza. The search was on for finding a great pizza joint in Washington DC, after having amazing pizza from NYC. Went to Comet Ping Pong for a friend's birthday back in November, and have been craving it ever since. Going back there tonight! Also, if you didn't know,1167,0,-77.30905,38.84185
9,0,5/24/10,https://s3-media0.fl.yelpcdn.com/photo/-FtMU5tkhEq07igCIDwqQg/60s.jpg,https://yelp.com/user_details?userid=8-4AZsoT52MxQlzN4WH0wQ,,Washington,DC,United States,3,15,1,15,Recommended,The good: The wings (holy moly these are terrific), the Stanley pizza, and the cookies. The mediocre: The meatball appetizer, the Jimmie pizza,1168,0,-77.03196,38.89037
14,0,1/26/14,https://s3-media0.fl.yelpcdn.com/photo/-t1VUIVv6J88dw6yp734fw/60s.jpg,https://yelp.com/user_details?userid=BJXNdH5P00KjXdBcd9puHw,,Washington,DC,United States,4,6,0,109,Recommended,good beer. good, unique pizzas, fun atmosphere, ping pong in the back,1169,0,-77.03196,38.89037
10,0,7/27/13,https://s3-media0.fl.yelpcdn.com/photo/Z2q50Zo01oImB5qux8nQKw/60s.jpg,https://yelp.com/user_details?userid=EHcu9GT4gSYV39OaNAf6Mw,,Alta Loma,CA,United States,3,169,1,70,Recommended,Just came back from our first time at Comet Ping Pong. My partner in crime wanted to try something new in our neighborhood and pointed out that we haven't been to Comet yet. We arrived before the Saturday evening rush and were seated in 5 minutes tops. Our beverages were beers (Port City & Jacks Hard Cider), and our food selection included breadsticks, chopped salad, the smoky,1170,0,-117.59562,34.13271
8,0,5/22/12,https://s3-media0.fl.yelpcdn.com/photo/aEJ77Mvtb-ct7PTwyoEs1g/60s.jpg,https://yelp.com/user_details?userid=bzDQV_fitBSQldJNUo8zSg,,Washington,DC,United States,4,8,0,11,Recommended,I really enjoy Comet. The pizza is good," with a lot of different options. The seasonal ones are great. My favorite is """"""""The Softie"""""""" which has a soft shell crab baked into it. Delicious.They have a decent beer selection too", and the atmosphere is really cool.If you go on the weekend, be prepared for there to be LOTS of kids running around and playing ping pong in the back.Also,1171,0,-77.03196,38.89037
4,0,3/13/11,https://s3-media0.fl.yelpcdn.com/photo/CUEEdPuGitk8Y6igwlzQXQ/60s.jpg,https://yelp.com/user_details?userid=HEk1BPnz6Yk-vXLKa84Hfg,,Washington,DC,United States,3,3,2,42,Recommended,WAS WISHING I HAD GONE TO MATCHBOXOnly went here because I go everywhere Guy Fieri tells me to. But was interested because of the concept and my love for a good thin crust pizza. Funky little place, kind eclectic and cool with the art. Tiny bar that wasn't cleaned enough," unclear on how to order food when I arrived (if you are not getting a table). ¥Ë_¥Ë_So I sat at the tiny bar an waited what seemed like an eternity for a """"""""hottie"""""""" pizza. The hottie is basically just pepperoni with jalepenos. After almost 30 mins.", it finally came. ¥Ë_¥Ë_It was...eh. Not bad but not great. Wasn't quite cripsy enough. For me thin crust pizza should be crispy not just at the end,1172,0,-77.03196,38.89037
0,0,7/25/11,https://s3-media0.fl.yelpcdn.com/photo/eetGjdEtKNtol8k1G7qegA/60s.jpg,https://yelp.com/user_details?userid=n2AIO57kjiYzLiqweWwuKw,,Washington,DC,United States,3,5,1,54,Recommended,I think I built myself up way too much before coming here. I pass this place every single day and after 4 years finally went in! My SO ordered the Yalie (with clams, no sauce) and I ordered the The Hottie (jalapenos, etc.) and they were decent in taste but not OK for the price of pizza. The Yalie was $14 and the Hottie was $11 and both were personal-sized, but substantial enough to fill you up. ¥Ë_¥Ë_For dessert,1173,0,-77.03196,38.89037
3,0,2/6/14,https://s3-media0.fl.yelpcdn.com/photo/m_nJzFKFOMoP0Luc7Sz0SA/60s.jpg,https://yelp.com/user_details?userid=eDQLT3hti-rvLGNfTPihIA,,Washington,DC,United States,4,1,0,32,Recommended,Got the Tomato Pie with Basil- basil was sort of weirdly thrown on after but the pizza was enjoyable. Came back on a Friday night and the line was out the door, so Id stick to going to Comet on the weekdays as there are no reservations. Certainly not the best pizza I've ever had (prefer Two Amys here) but a solid go-to," especially for takeout.""""",Nic F.,1174,0,-77.03196,38.89037
75,1,8/13/16,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=otOdjwxjpkYms-k88Sm-YQ,,Washington,DC,United States,2,140,9,86,Recommended,Typically I would rate this place a three, which is why I have never bothered to rate it before since it wasn't amazing and wasn't awful either. Just in between; generally pretty good. Comet is also such a close walk to our apartment that it seems so convenient for a dinner date. This time though we were underwhelmed, and since we didn't leave content and we wished we had done something different for dinner, it gets less than three stars for me. The wings were good,1175,0,-77.03196,38.89037
0,0,8/14/15,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=02BrBqg-qiEzEogYuZqhYw,,Harrisburg,PA,United States,3,0,1,1,Recommended,Always loved the pizzas here but haven't been in a while. Our trip tonight might be our last. ¥Ë_¥Ë_Food was still good but pizzas seem to have gotten a lot smaller since our last visit while the price has stayed about the same. That said, the wings, meatballs," and pizza are still awfully tasty.""""",1176,0,-76.88223,40.25986
0,6,7/27/12,https://s3-media0.fl.yelpcdn.com/photo/Hayq41_HbMVS2RKRXbrIKQ/60s.jpg,https://yelp.com/user_details?userid=MLLPp0xlOnnlyUNn4OQ75A,,Washington,DC,United States,2,6,10,24,Recommended,If Chuck E. Cheese were a hipster who smoked Crystal Meth," this would be the dining concept he would come up with. With an art deco style that can only be described as """"""""phony dilapidated""""""""", this place bore a strong resemblance to Freddy Krueger's boiler room, except with much more metal structures that served no purpose.To put a fine point on the ambiance,1177,0,-77.03196,38.89037
0,1,10/14/15,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=48htWWFfngEHGhA20CrwYA,,Washington,DC,United States,3,2,0,12,Recommended,The pizza was great! The place had a good feel and was unique. Then why did I tip under 15% for the first time in my life? Inexcusably poor service. I worked in the restaurant industry pre-DC and have accepted that the bar for service is lower here; however, I always tip 20 and only 15 if it's really poor. This should give you an indication of our experience. I understand the beer list is large (it's two pages, big for DC), but servers should have some familiarity with the menu. If unsure,1178,0,-77.03196,38.89037
6,0,7/5/11,https://s3-media0.fl.yelpcdn.com/photo/S7m2esapdumATNtqPqaUkQ/60s.jpg,https://yelp.com/user_details?userid=tH6d-ThtpFIM8cB4shVLjw,,Boston,MA,United States,4,19,1,25,Recommended,YUM!Bought a groupon for Comet Ping Pong a couple months ago after wanting try their pizza for awhile. The bf and walked in around 6:30 on a Sunday night. My only gripe about the evening was the hostess. When we walked in there were a lot of large parties waiting but she told us that for a two top we'd only wait 10-15 mins. We walked down to Politics and Prose to pick up a birthday gift and then hurried back because we were close to the 15 minute mark. When we got back everyone that had been waiting was already seated and the bf and I had to wait an additional 30 minutes. The hostess clearly forgot about us and gave us an insincere apology. Luckily the food made up for it. I ordered the Time Out which had merguez sausage, parsley, melt in your mouth onions, garlic,1179,0,-71.05674,42.35866
124,2,11/30/12,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=XG-HVo0xZdbc8GI4WBSifg,,Washington,DC,United States,4,375,2,112,Recommended,LivingSocial motivated me to head over to this upper NW restaurant on a Saturday night without reservations. ¥Ë_¥Ë_ The vibe is casual, warm and quirky. ¥Ë_¥Ë_We played ping pong and had a drink while waiting for our table. ¥Ë_¥Ë_It didn't take very long to the get seated and we were eating shortly after. ¥Ë_¥Ë_We ordered the garlic bread which in no possible way shape or form resembles anything like garlic bread. ¥Ë_¥Ë_I would skip that. ¥Ë_¥Ë_However, our fresh salad was great and included two types of lettuce and chickpeas YUM! ¥Ë_¥Ë_I got a veggie filled pizza and every pizza ordered at our table was great. ¥Ë_¥Ë_We had a seafood, veggie,1180,0,-77.03196,38.89037
0,1,10/20/07,https://s3-media0.fl.yelpcdn.com/photo/UeW_mXSziTip5xVws7VP4w/60s.jpg,https://yelp.com/user_details?userid=VI82LqJT6cMnePtHQvs0kQ,,Washington,DC,United States,3,12,1,69,Recommended,Comet feels like summer camp. You walk in, and the place has a bunch of tables that look like ping pong tables and you say," """"""""Awesome!"""""""" as mom and dad wave to you from Connecticut Avenue. There's a wait for a table", so you run back to the back and play some ping pong and sneak a beer. Weeeee! But just like summer camp,1181,0,-77.03196,38.89037
14,0,12/6/08,https://s3-media0.fl.yelpcdn.com/photo/VZbtvCao5NdtRDSULsYdEw/60s.jpg,https://yelp.com/user_details?userid=jNnxENGFfwhRBJWQvrDTWg,,Washington,DC,United States,4,60,1,67,Recommended,"Food is good but limited...the jerk seasoned wings are off the hook. ¥Ë_¥Ë_Literally cooked for so long that it falls off the bone...pizzas are about a 7 on a 1 to 10 scale BUT a 10 on the fact that I do not have to deal with whiny fucking kids and d-bag suburbanites who read about how it is """"""""Time Out DC's """"""""pizza of the century"""""""""""""""" making it a must for the suburban scensters at 2 Amy's. ¥Ë_¥Ë_Tonight was probably the last 2 Amys unless it is a 3 pm afternoon of a big travel weekend.Comet's solid food and beer are a welcome alternative especially on a Saturday night in December with the economy in the shitter and no patience for the volvoland that 2 Amys has become (eeer always was...). ¥Ë_¥Ë_Add to the concerts and free Ping Pong (or cheap ping pong?) this is a fun"," relaxed place with an amazing Darrow Montgomery mural that is one of the best large-scale art projects I have seen in a restaurant.""""",Brian S.,2,1182,0,-77.03196,38.89037
1,1,10/12/15,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=e147H6OWEtxKqoOOEheA8g,,Stafford,VA,United States,4,0,0,5,Recommended,Nice beer selection. ¥Ë_¥Ë_Good wings, better than the pizza. That said the pizza isn't bad (gourmet style). ¥Ë_¥Ë_Cool atmosphere," ¥Ë_¥Ë_ok service. ¥Ë_¥Ë_ Really good prices.""""",Thomas D.,1183,0,-77.40815,38.42366
0,0,3/8/13,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=ISIrEOoCWuSI4qsGra3PiA,,Washington,DC,United States,2,0,2,5,Recommended,My brother and I had a google offer so we decided to try out Comet Ping Pong for takeout. The restaurant was packed when we got there to pick up our order and the line to be seated was really long. The ambience seemed chill and fun and I can imagine that in the summertime the outdoor seating can be really great. Still, the waitstaff was not very attentive and even though our takeout order was ready it took a long time for someone to give it to us and process our payment, which meant that our pizza was just sitting out, getting cold. We took the pizza home and dug in right away and wow--so underwhelming. We had each made our own pizza instead of picking one of the ones on the menu. I got a gluten-free tomato pie with kalamata olives and spinach and my brother got a regular one with a weird combo of toppings (his choice). This was the worst gluten-free pizza I've had in a while! The crust was spongy and soggy and felt wet. The toppings were sparse (maybe 6 olives on the whole thing?) and bland. I ended up toasting the slice in a skillet just to try to get the crust to firm up a little. Somewhat successful. GF pizzas look small and wimpy most of the time so I appreciated that this was big (even bigger than my brother's non-GF pie)...until I took a bite and realized that the size was maybe the only impressive thing. I only ate half of mine. I might give the rest of it another shot tomorrow,1184,0,-77.03196,38.89037
3,0,3/9/14,https://s3-media0.fl.yelpcdn.com/photo/OKgj5msaMMvlmRYoTBxX_w/60s.jpg,https://yelp.com/user_details?userid=hTDAmZz1qdjv0dPhp9vB6g,,Daphne,AL,United States,4,3,0,2,Recommended,fantastic idea! Play a little ping pong and work up an appetite then chow on farm to table FRESH ingredients...great bartender and even better server (thomas)... exactly what we were looking for!,Liz F.,0,No,1185,0,-87.90092,30.60391
0,0,2/9/14,https://s3-media0.fl.yelpcdn.com/photo/dFvGV3CIj9R9LOrOQyuLnA/60s.jpg,https://yelp.com/user_details?userid=VHlr2jYmloINMCq3Cx6UQw,,Leesburg,VA,United States,4,2,0,13,Recommended,The wait has always been long when I go there, but the pizza is absolutely worth it. Not 5 stars because sometimes the side dishes or toppings are lacking," but it is damn good pizza.""""",Sarah D.,1186,0,-77.56578,39.1158
0,0,4/4/14,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=r-Q2Jsz6_DtlaERdU1t0MA,,Beltsville,MD,United States,4,0,0,15,Recommended,DA FOOD IS GOOD!The waiting time was a bit too long, but service was quite alright. Good slection of ¥Ë_¥Ë_drinks, freshy tasty pizza. I WILL RETURN!down sides? too many kids," like the parents love to find the ping pongs tables to keep their kids busy while they can get drunk.So.. ping pong lovers..... please don't disappoint yourself by expecting any serious ping pong here.""""",1187,0,-76.91857,39.03525
23,0,9/30/08,https://s3-media0.fl.yelpcdn.com/photo/tVXIXAD4HcHuZ3E5g6tKdQ/60s.jpg,https://yelp.com/user_details?userid=h5oetDp1CX5sKIo-2D1l4Q,,Seattle,WA,United States,4,76,1,265,Recommended,Tasty white pizza with bacon and greens (I did a choose your own toppings), a good meatball sub, a cool atmosphere, and ping pong tables are a plus. The hostess and wait staff was friendly but kind of slow - I think our waiter got off his shift. And they closed at 9 or something,1188,0,-122.32945,47.60357
0,1,12/30/10,https://s3-media0.fl.yelpcdn.com/photo/gLEcER2VHzM4m64eWWMF8A/60s.jpg,https://yelp.com/user_details?userid=Zk0RRc35a8Pz6iUtz42zuQ,,Washington,DC,United States,4,890,1,468,Recommended,3.5 Stars pretty much sums it up. ¥Ë_¥Ë_The pizza is hit or miss in terms of being excellent, but it always falls back on pretty damn good! ¥Ë_¥Ë_The place is loud in a good way, I should say energetic. ¥Ë_¥Ë_It's great for families and the kids (and parents) can play ping pong so there is built-in entertainment if the place is busy.The beer selection is awesome (not in quantity, but quality) and they have a full bar. ¥Ë_¥Ë_ The service,1189,0,-77.03196,38.89037
1,0,7/1/13,https://s3-media0.fl.yelpcdn.com/photo/ixhe64Ro_hF9ij_dQLMhTw/60s.jpg,https://yelp.com/user_details?userid=BHvTAedWwcU3QFb3QU9SvA,Holborn, London,,United Kingdom,3,109,1,21,Recommended,I like this restaurant because of its fun," loud atmosphere but the pizza doesn't blow me away. It has very small portions and so each pizza is not really suitable for sharing. My favorite pizza is the spinach and ricotta. The plain cheese and tomato pizza is a little on the greasy side.""""",Arden P.,0,1190,0,-0.11968,51.51651
32,0,10/11/11,https://s3-media0.fl.yelpcdn.com/photo/T6_xLtv-Ob1G0ew0AHuHgg/60s.jpg,https://yelp.com/user_details?userid=E4HRy1SYnTvvjlMOB2N1nw,,Washington,DC,United States,3,104,0,180,Recommended,I'm a definite fan of this place--pizza + ping pong tables + carafes of wine =a good time. The inside feels a little rustic-country with minimal decor and ping pong tables inside. ¥Ë_¥Ë_There's also a chill outdoor seating area--very pizzaria of them. Pizzas are individual-sized, but they're pretty big so you could probably do a two-pizza-3-person split. I really like the Steel Wills pizza, which is covered in Spinach, Fresh Ricotta,1191,0,-77.03196,38.89037
1,0,8/25/07,https://s3-media0.fl.yelpcdn.com/photo/n-ossg5O18Y53WBSjal-MA/60s.jpg,https://yelp.com/user_details?userid=XYg3BP9LC_RxNi3cWslpww,,Jersey City,NJ,United States,4,43,1,210,Recommended,My boyfriend and I showed up around 8pm on a Thursday night and the place was hopping. ¥Ë_¥Ë_Lots of people crowded around the bar; almost every table taken. ¥Ë_¥Ë_Luckily, we were able to get seated with no wait (but we did have to wait a bit for our orders to come out). ¥Ë_¥Ë_The pizzas here range from around $8 (plain) to $17 (e.g. clam and white sauce) in price per personal pie. ¥Ë_¥Ë_We ordered a white pizza with salami topping, and the #2 combo topping option (something with bacon and mushrooms).After reading reviews here, I braced myself for a subpar pie. ¥Ë_¥Ë_But we ¥Ë_¥Ë_must have gotten lucky that night because both our pies were amazing. ¥Ë_¥Ë_Note that they are not large portions - about the area of a football - and the crusts were very thin. ¥Ë_¥Ë_This is what I kept telling myself after I finished a whole pie,1192,0,-74.04385,40.71748
0,0,1/22/09,https://s3-media0.fl.yelpcdn.com/photo/RK7ccHMmmqy5_0ZjUqcxaA/60s.jpg,https://yelp.com/user_details?userid=BLGacZ-LtaiJUZ4xmB1EDg,,Washington,DC,United States,4,42,1,200,Recommended,I still love Comet after several more visits. ¥Ë_¥Ë_The staff is so nice and they love kids. ¥Ë_¥Ë_My cousin's twins are pretty rowdy and on a crowded night, our server was so sweet and helpful to them even though we were there for a long time and frankly, making a lot of noise and mess. ¥Ë_¥Ë_When we came back with our niece," the servers again were so nice. ¥Ë_¥Ë_One even brought us a free """"""""mistake pizza"""""""" -- which may be my new favorite. ¥Ë_¥Ë_In lieu of tomato sauce is a roasted butternut squash puree",1193,0,-77.03196,38.89037
70,1,7/15/09,https://s3-media0.fl.yelpcdn.com/photo/zxfHXctKCdiAaaox49RiPw/60s.jpg,https://yelp.com/user_details?userid=3ZrjvKpBvez2uHzvDNxa_g,,San Francisco,CA,United States,4,682,1,237,Recommended,I love the game of ping pong. ¥Ë_¥Ë_I tend to get hurt in every other sport I play but so far, knock on wood, I haven't sustained any injuries in this one. ¥Ë_¥Ë_That means I can keep playing," which is something I take the opportunity to do every time I come home to DC.Comet's a great spot. ¥Ë_¥Ë_Their pizza is delicious. ¥Ë_¥Ë_The staff and bar tenders are good and friendly - my best friend's family has sent both of its sons to this establishment as managers. ¥Ë_¥Ë_And they have ping pong tables in the back.""""",1194,0,-122.41964,37.77712
11,0,12/14/11,https://s3-media0.fl.yelpcdn.com/photo/SzEH8DVCE14PZfgH741gcA/60s.jpg,https://yelp.com/user_details?userid=ZCVBFFqLLpokBs2NdAfiHQ,,Falls Church,VA,United States,4,8,0,18,Recommended,I love this place. The Good: Great food, fun atmosphere, free ping pong, family place,1195,0,-77.17362,38.88549
6,0,4/6/11,https://s3-media0.fl.yelpcdn.com/photo/HTp3FZqVrhMGIhyBC_rDQA/60s.jpg,https://yelp.com/user_details?userid=5dyl1O0ICNDKwbj81_YFpQ,,San Francisco,CA,United States,5,194,1,17,Recommended,I'm just going to say this: Comet Ping Pong makes a better pie than Two Amy's Pizza.Let that resonate, sink in, whatever you need. ¥Ë_¥Ë_Comet's pizza is better, across the board,1196,0,-122.41964,37.77712
35,0,12/10/11,https://s3-media0.fl.yelpcdn.com/photo/uWyOczLq1Wl9eLt9Nl3TZA/60s.jpg,https://yelp.com/user_details?userid=KVJyr11661APIyorIGQ0dQ,,San Diego,CA,United States,3,28,0,39,Recommended,The fun atmosphere is why this place is deserving of a 3 with its ping pong tables and artsy look but based on the food i'd give it 2 stars because my pizza was blegg and other peoples were okalso, it sucks because it closes so freaking earlythat being said," i did just buy a groupon to go there again haha""""",Harmony H.,1197,0,-117.16171,32.71568
0,0,8/24/08,https://s3-media0.fl.yelpcdn.com/photo/D4u-QFpAZIJZNfW6gmO2EA/60s.jpg,https://yelp.com/user_details?userid=ycQeDEQlKeZNqZG-7uaF8w,,Washington,DC,United States,4,7,1,80,Recommended,Very busy on a friday night, but while we waited for a table we went to the back to play some ping pong. ¥Ë_¥Ë_We didn't wait long to play, and I got to play my first real game of beer pong - and I may be hooked. ¥Ë_¥Ë_The pizza is expensive but it is good. ¥Ë_¥Ë_They use fresh ingredients and and are so flavorful. ¥Ë_¥Ë_The wings are like nothing I have ever had in my life. ¥Ë_¥Ë_They are spicy and the meat falls right off the bone.A really cool warehouse-esque astmosphere - a very fun, casual place. ¥Ë_¥Ë_Dinner is over around 10-10:30,1198,0,-77.03196,38.89037
0,0,1/20/09,https://s3-media0.fl.yelpcdn.com/photo/cmT00xSRiRHilnYJTLwuOw/60s.jpg,https://yelp.com/user_details?userid=9wrRmTxl2g4RcPtUwcgb-w,,Pittsburgh,PA,United States,3,14,1,66,Recommended,Atmosphere: ¥Ë_¥Ë_Kind of unprepossessing exterior belies an interestingly-designed, spacious interior. ¥Ë_¥Ë_I can't really remember that much about the interior, due to the fact that I was at a bar getting drunk. ¥Ë_¥Ë_There's a photo collage of regulars on one wall, which is a nice touch. ¥Ë_¥Ë_The bathroom is exceptionally well-hidden,1199,0,-79.99734,40.43851
0,0,1/26/16,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://yelp.com/user_details?userid=gYjd_HhmkwZ7hIXwPVFgaw,,Washington,DC,United States,5,0,0,13,Recommended,I was thrilled when this place opened and have been a regular ever since. ¥Ë_¥Ë_Pizza and ping pong = one of the all time best combinations and this place nails it. ¥Ë_¥Ë_Yummy pizza, relaxed vibe, fun and artistic atmosphere," great service plus... YOU CAN PLAY PING PONG! ¥Ë_¥Ë_Make a day of it: go to P&P then play and eat pizza.""""",1200,0,-77.03196,38.89037
0,0,1/6/09,https://s3-media0.fl.yelpcdn.com/photo/iyv2c7XGtoN5Qd3FaAheyQ/60s.jpg,https://yelp.com/user_details?userid=VN2ir44rmakkjZLBGoSQ4A,,Silver Spring,MD,United States,4,7,1,11,Recommended,This small 'hood pizza place has a lot going for it and plenty to be bummed about as well. ¥Ë_¥Ë_I give it four stars only because it's been a fun experience for me and mine more often than not. ¥Ë_¥Ë_I can only hope that the owners/managers/staff read the yelps of the masses and rectify some of the issues here and make this place a bigger winner.On Pizza: The pizza is good and made from fresh, yummy, mostly local produce. ¥Ë_¥Ë_The pies are a bit on the small side and are limited to the one size choice. ¥Ë_¥Ë_I usually prefer more sauce, but these pies were very tasty in the crust department.On the space: Roomie and calm. ¥Ë_¥Ë_The high ceilings are nice and the lighting is chill. ¥Ë_¥Ë_The Ping Pong room gets a bit crowded especially on early weeknights and on live music nights. ¥Ë_¥Ë_My only major gripe is the hidden bathrooms. ¥Ë_¥Ë_Why hide the toilet...seriously.On service: ¥Ë_¥Ë_The service has always been great and the workers polite and easy to talk to. ¥Ë_¥Ë_Yeah it's a hipster paradise,1201,0,-77.02914,38.99693
